"id","semantic_key","check_type","subject_ids_json","result","witness_json","toolchain_json","recorded_at","status","metric_schema","metric_errors","metric_unique_ids","metric_resolving_xrefs","metric_pages","metric_fatal_errors","metric_undefined_references","metric_rerun_markers","record_json"
"urn:uuid:0a7a2c3c-aefe-531b-86b6-8cea5c978e7b","lebl.ra.qa.adverse-ledger.lebl-id-adv-0077","source","[""urn:uuid:4074a4d3-05e1-5d53-b2a2-1a0d15d7c027""]","pass","{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/ADVERSE_LEDGER.jsonl:LEBL-ID-ADV-0077"",""sha256"":""sha256:f0b0a1cb73eb9fe8cdc6d9eb9453519d0e2639252c8f00945fb7d00ee1d9cd23""}","[""adverse-ledger admission and recorded QA replay""]","2026-08-21T00:00:00Z","active","","","","","","","","","{""check_type"":""source"",""id"":""urn:uuid:0a7a2c3c-aefe-531b-86b6-8cea5c978e7b"",""note"":""independent exercise audit derived the empty-space counterexample and verified every remaining contraction claim"",""record_type"":""qa_event"",""recorded_at"":""2026-08-21T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.adverse-ledger.lebl-id-adv-0077"",""status"":""active"",""subject_ids"":[""urn:uuid:4074a4d3-05e1-5d53-b2a2-1a0d15d7c027""],""supersedes_id"":null,""toolchain"":[""adverse-ledger admission and recorded QA replay""],""witness"":{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/ADVERSE_LEDGER.jsonl:LEBL-ID-ADV-0077"",""sha256"":""sha256:f0b0a1cb73eb9fe8cdc6d9eb9453519d0e2639252c8f00945fb7d00ee1d9cd23""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:0c1fd28d-692d-5c29-a3ad-f02982f3a8a3","lebl.ra.qa.adverse-ledger.lebl-id-adv-0016","source","[""urn:uuid:2eef93b3-7f3f-55f0-9a62-569b27928de3""]","pass","{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/ADVERSE_LEDGER.jsonl:LEBL-ID-ADV-0016"",""sha256"":""sha256:4c0fe3ce82f4ef6fb7c123c6b72094326c7098a2a64dfe24f6d4ceeb0d07a868""}","[""adverse-ledger admission and recorded QA replay""]","2026-08-21T00:00:00Z","active","","","","","","","","","{""check_type"":""source"",""id"":""urn:uuid:0c1fd28d-692d-5c29-a3ad-f02982f3a8a3"",""note"":""bounded composition audit confirmed exact command, environment, brace, label, and protected-math parity"",""record_type"":""qa_event"",""recorded_at"":""2026-08-21T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.adverse-ledger.lebl-id-adv-0016"",""status"":""active"",""subject_ids"":[""urn:uuid:2eef93b3-7f3f-55f0-9a62-569b27928de3""],""supersedes_id"":null,""toolchain"":[""adverse-ledger admission and recorded QA replay""],""witness"":{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/ADVERSE_LEDGER.jsonl:LEBL-ID-ADV-0016"",""sha256"":""sha256:4c0fe3ce82f4ef6fb7c123c6b72094326c7098a2a64dfe24f6d4ceeb0d07a868""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:0c3e3452-1604-5ff0-a014-1b8a23faf448","lebl.ra.qa.adverse-ledger.lebl-id-adv-0054","source","[""urn:uuid:7d18f466-c47f-5b58-b647-1b10e3a6a0b7""]","pass","{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/ADVERSE_LEDGER.jsonl:LEBL-ID-ADV-0054"",""sha256"":""sha256:28e4976f9e227fd2759bf94b0d7dacf8d47705bc7ec6182038cf230f6451d64d""}","[""adverse-ledger admission and recorded QA replay""]","2026-08-21T00:00:00Z","active","","","","","","","","","{""check_type"":""source"",""id"":""urn:uuid:0c3e3452-1604-5ff0-a014-1b8a23faf448"",""note"":""bounded log/exponential exercises audit confirmed the added hypothesis and exact remaining protected mathematics"",""record_type"":""qa_event"",""recorded_at"":""2026-08-21T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.adverse-ledger.lebl-id-adv-0054"",""status"":""active"",""subject_ids"":[""urn:uuid:7d18f466-c47f-5b58-b647-1b10e3a6a0b7""],""supersedes_id"":null,""toolchain"":[""adverse-ledger admission and recorded QA replay""],""witness"":{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/ADVERSE_LEDGER.jsonl:LEBL-ID-ADV-0054"",""sha256"":""sha256:28e4976f9e227fd2759bf94b0d7dacf8d47705bc7ec6182038cf230f6451d64d""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:0d7415e0-a225-5f00-8247-a8c177c07c84","lebl.ra.qa.adverse-ledger.lebl-id-adv-0049","source","[""urn:uuid:d55d3893-afc0-5386-8d83-371e86292b77""]","pass","{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/ADVERSE_LEDGER.jsonl:LEBL-ID-ADV-0049"",""sha256"":""sha256:a9c8991e7bc0e08b836ae5e7303f250149f5fa2d9600bc9233268e133726b01d""}","[""adverse-ledger admission and recorded QA replay""]","2026-08-21T00:00:00Z","active","","","","","","","","","{""check_type"":""source"",""id"":""urn:uuid:0d7415e0-a225-5f00-8247-a8c177c07c84"",""note"":""independent bounded linearity-and-monotonicity audit confirmed the clarification and exact remaining structural and mathematical surfaces"",""record_type"":""qa_event"",""recorded_at"":""2026-08-21T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.adverse-ledger.lebl-id-adv-0049"",""status"":""active"",""subject_ids"":[""urn:uuid:d55d3893-afc0-5386-8d83-371e86292b77""],""supersedes_id"":null,""toolchain"":[""adverse-ledger admission and recorded QA replay""],""witness"":{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/ADVERSE_LEDGER.jsonl:LEBL-ID-ADV-0049"",""sha256"":""sha256:a9c8991e7bc0e08b836ae5e7303f250149f5fa2d9600bc9233268e133726b01d""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:1120b773-bdb9-5cbb-8a5f-8691d82a83f1","lebl.ra.qa.adverse-ledger.lebl-id-adv-0072","source","[""urn:uuid:ec427a0e-286f-5800-86af-652c91e28c8e""]","partial","{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/ADVERSE_LEDGER.jsonl:LEBL-ID-ADV-0072"",""sha256"":""sha256:8cabefec679ef42e7a755b9a1c78a02c5bacea0e5e2301afdf6a8995d3012e69""}","[""adverse-ledger admission and recorded QA replay""]","2026-08-21T00:00:00Z","active","","","","","","","","","{""check_type"":""source"",""id"":""urn:uuid:1120b773-bdb9-5cbb-8a5f-8691d82a83f1"",""note"":""empty-set counterexample and final exercise replay confirm the missing hypothesis"",""record_type"":""qa_event"",""recorded_at"":""2026-08-21T00:00:00Z"",""result"":""partial"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.adverse-ledger.lebl-id-adv-0072"",""status"":""active"",""subject_ids"":[""urn:uuid:ec427a0e-286f-5800-86af-652c91e28c8e""],""supersedes_id"":null,""toolchain"":[""adverse-ledger admission and recorded QA replay""],""witness"":{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/ADVERSE_LEDGER.jsonl:LEBL-ID-ADV-0072"",""sha256"":""sha256:8cabefec679ef42e7a755b9a1c78a02c5bacea0e5e2301afdf6a8995d3012e69""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:1958cd53-ae65-5521-83f5-86fff7c97f47","lebl.ra.qa.adverse-ledger.lebl-id-adv-0057","source","[""urn:uuid:34e28bfb-c451-5dee-92b6-28da4d6ffbfe""]","pass","{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/ADVERSE_LEDGER.jsonl:LEBL-ID-ADV-0057"",""sha256"":""sha256:4fff3d5adde2fd0d3ecdad16c895d4f17177d97e919da2988386d8458ef1cca4""}","[""adverse-ledger admission and recorded QA replay""]","2026-08-21T00:00:00Z","active","","","","","","","","","{""check_type"":""source"",""id"":""urn:uuid:1958cd53-ae65-5521-83f5-86fff7c97f47"",""note"":""independent improper-foundations audit and final replay confirmed the domain and ordering repairs"",""record_type"":""qa_event"",""recorded_at"":""2026-08-21T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.adverse-ledger.lebl-id-adv-0057"",""status"":""active"",""subject_ids"":[""urn:uuid:34e28bfb-c451-5dee-92b6-28da4d6ffbfe""],""supersedes_id"":null,""toolchain"":[""adverse-ledger admission and recorded QA replay""],""witness"":{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/ADVERSE_LEDGER.jsonl:LEBL-ID-ADV-0057"",""sha256"":""sha256:4fff3d5adde2fd0d3ecdad16c895d4f17177d97e919da2988386d8458ef1cca4""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:1c77a332-2220-52b5-8a8f-443e5aa4ba03","lebl.ra.qa.adverse-ledger.lebl-id-adv-0041","source","[""urn:uuid:f523812d-ad23-5250-97a8-88617ac2101e""]","pass","{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/ADVERSE_LEDGER.jsonl:LEBL-ID-ADV-0041"",""sha256"":""sha256:ba0dd748555b3d4077226201e0bf30e90a587297c634271c9f0fe72ee4f0d446""}","[""adverse-ledger admission and recorded QA replay""]","2026-08-21T00:00:00Z","active","","","","","","","","","{""check_type"":""source"",""id"":""urn:uuid:1c77a332-2220-52b5-8a8f-443e5aa4ba03"",""note"":""bounded Taylor-exercises replay confirmed exact structural and mathematical surfaces"",""record_type"":""qa_event"",""recorded_at"":""2026-08-21T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.adverse-ledger.lebl-id-adv-0041"",""status"":""active"",""subject_ids"":[""urn:uuid:f523812d-ad23-5250-97a8-88617ac2101e""],""supersedes_id"":null,""toolchain"":[""adverse-ledger admission and recorded QA replay""],""witness"":{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/ADVERSE_LEDGER.jsonl:LEBL-ID-ADV-0041"",""sha256"":""sha256:ba0dd748555b3d4077226201e0bf30e90a587297c634271c9f0fe72ee4f0d446""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:2a00adff-7355-573b-9e40-53715cca77cd","lebl.ra.qa.adverse-ledger.lebl-id-adv-0031","source","[""urn:uuid:2abef04b-2d4d-5238-8c86-7297c9dcec73""]","pass","{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/ADVERSE_LEDGER.jsonl:LEBL-ID-ADV-0031"",""sha256"":""sha256:82f10c0a70af6dcce5174f12b8f4e8e9a60377a268b7297ed9e118cc74b663f5""}","[""adverse-ledger admission and recorded QA replay""]","2026-08-21T00:00:00Z","active","","","","","","","","","{""check_type"":""source"",""id"":""urn:uuid:2a00adff-7355-573b-9e40-53715cca77cd"",""note"":""bounded derivative-exercises audit confirmed 100 inline-math expressions, two display blocks, all environments, five labels, and the section boundary"",""record_type"":""qa_event"",""recorded_at"":""2026-08-21T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.adverse-ledger.lebl-id-adv-0031"",""status"":""active"",""subject_ids"":[""urn:uuid:2abef04b-2d4d-5238-8c86-7297c9dcec73""],""supersedes_id"":null,""toolchain"":[""adverse-ledger admission and recorded QA replay""],""witness"":{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/ADVERSE_LEDGER.jsonl:LEBL-ID-ADV-0031"",""sha256"":""sha256:82f10c0a70af6dcce5174f12b8f4e8e9a60377a268b7297ed9e118cc74b663f5""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:2ae1b0d3-9b41-5d01-a17d-b06f0c924587","lebl.ra.qa.adverse-ledger.lebl-id-adv-0021","source","[""urn:uuid:cd85506b-6844-5aa8-a2f6-b1f5783f2311""]","pass","{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/ADVERSE_LEDGER.jsonl:LEBL-ID-ADV-0021"",""sha256"":""sha256:4faf47b97f5b7549e5d0636f4f0a334d8744b7aa40ba0886c5a68f7f602526e3""}","[""adverse-ledger admission and recorded QA replay""]","2026-08-21T00:00:00Z","active","","","","","","","","","{""check_type"":""source"",""id"":""urn:uuid:2ae1b0d3-9b41-5d01-a17d-b06f0c924587"",""note"":""bounded extreme-value unit audit confirmed the typo and preserved all proof mathematics"",""record_type"":""qa_event"",""recorded_at"":""2026-08-21T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.adverse-ledger.lebl-id-adv-0021"",""status"":""active"",""subject_ids"":[""urn:uuid:cd85506b-6844-5aa8-a2f6-b1f5783f2311""],""supersedes_id"":null,""toolchain"":[""adverse-ledger admission and recorded QA replay""],""witness"":{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/ADVERSE_LEDGER.jsonl:LEBL-ID-ADV-0021"",""sha256"":""sha256:4faf47b97f5b7549e5d0636f4f0a334d8744b7aa40ba0886c5a68f7f602526e3""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:2b510839-a722-5766-a03b-fe0d723bb477","lebl.ra.qa.adverse-ledger.lebl-id-adv-0044","source","[""urn:uuid:63708803-214f-5a25-84c4-6946233f282c""]","pass","{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/ADVERSE_LEDGER.jsonl:LEBL-ID-ADV-0044"",""sha256"":""sha256:939dfffb98301de100a644aafba69e0a6ce3d3997a7eb4d31fb815c2acf96207""}","[""adverse-ledger admission and recorded QA replay""]","2026-08-21T00:00:00Z","active","","","","","","","","","{""check_type"":""source"",""id"":""urn:uuid:2b510839-a722-5766-a03b-fe0d723bb477"",""note"":""independent final-exercises audit confirmed exact commands, environments, protected math, IDs, comments, and braces"",""record_type"":""qa_event"",""recorded_at"":""2026-08-21T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.adverse-ledger.lebl-id-adv-0044"",""status"":""active"",""subject_ids"":[""urn:uuid:63708803-214f-5a25-84c4-6946233f282c""],""supersedes_id"":null,""toolchain"":[""adverse-ledger admission and recorded QA replay""],""witness"":{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/ADVERSE_LEDGER.jsonl:LEBL-ID-ADV-0044"",""sha256"":""sha256:939dfffb98301de100a644aafba69e0a6ce3d3997a7eb4d31fb815c2acf96207""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:2ce83e6a-68b6-5ecb-80ff-e15a39a09cb4","lebl.ra.qa.adverse-ledger.lebl-id-adv-0048","source","[""urn:uuid:1d4fc966-6b2d-56b2-a4a7-ca0f332cb60c""]","pass","{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/ADVERSE_LEDGER.jsonl:LEBL-ID-ADV-0048"",""sha256"":""sha256:253a6910560e9d7558b332f552562e9b55f881442f8f08f866f61edbfb81ae07""}","[""adverse-ledger admission and recorded QA replay""]","2026-08-21T00:00:00Z","active","","","","","","","","","{""check_type"":""source"",""id"":""urn:uuid:2ce83e6a-68b6-5ecb-80ff-e15a39a09cb4"",""note"":""bounded first Riemann-exercises audit confirmed exact math, structures, IDs, comments, and boundary"",""record_type"":""qa_event"",""recorded_at"":""2026-08-21T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.adverse-ledger.lebl-id-adv-0048"",""status"":""active"",""subject_ids"":[""urn:uuid:1d4fc966-6b2d-56b2-a4a7-ca0f332cb60c""],""supersedes_id"":null,""toolchain"":[""adverse-ledger admission and recorded QA replay""],""witness"":{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/ADVERSE_LEDGER.jsonl:LEBL-ID-ADV-0048"",""sha256"":""sha256:253a6910560e9d7558b332f552562e9b55f881442f8f08f866f61edbfb81ae07""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:3248be76-f37f-5412-9cb1-72b1ff60b5b6","lebl.ra.qa.adverse-ledger.lebl-id-adv-0051","source","[""urn:uuid:891e6de1-81d7-5205-bf64-92fccef6036a""]","pass","{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/ADVERSE_LEDGER.jsonl:LEBL-ID-ADV-0051"",""sha256"":""sha256:aedeef76d259962c54f62d475b93bedd3205488b5cbd4d7354e3371fccf50318""}","[""adverse-ledger admission and recorded QA replay""]","2026-08-21T00:00:00Z","active","","","","","","","","","{""check_type"":""source"",""id"":""urn:uuid:3248be76-f37f-5412-9cb1-72b1ff60b5b6"",""note"":""bounded Properties-of-the-integral exercises replay confirmed the correction and exact remaining commands, environments, math, IDs, and line topology"",""record_type"":""qa_event"",""recorded_at"":""2026-08-21T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.adverse-ledger.lebl-id-adv-0051"",""status"":""active"",""subject_ids"":[""urn:uuid:891e6de1-81d7-5205-bf64-92fccef6036a""],""supersedes_id"":null,""toolchain"":[""adverse-ledger admission and recorded QA replay""],""witness"":{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/ADVERSE_LEDGER.jsonl:LEBL-ID-ADV-0051"",""sha256"":""sha256:aedeef76d259962c54f62d475b93bedd3205488b5cbd4d7354e3371fccf50318""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:33e08d88-dc8d-5d17-93be-3bcff1bf043a","lebl.ra.qa.adverse-ledger.lebl-id-adv-0005","source","[""urn:uuid:159a2cfc-1ebf-5d51-be28-128847eaf02a""]","pass","{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/ADVERSE_LEDGER.jsonl:LEBL-ID-ADV-0005"",""sha256"":""sha256:e134f610058c5628cbb4dc72a6b7a990bec9c6185453249aae7fb62ff9cbbab7""}","[""adverse-ledger admission and recorded QA replay""]","2026-08-21T00:00:00Z","active","","","","","","","","","{""check_type"":""source"",""id"":""urn:uuid:33e08d88-dc8d-5d17-93be-3bcff1bf043a"",""note"":""deterministic ID-description-symbol consistency and whole-glossary structural replay passed"",""record_type"":""qa_event"",""recorded_at"":""2026-08-21T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.adverse-ledger.lebl-id-adv-0005"",""status"":""active"",""subject_ids"":[""urn:uuid:159a2cfc-1ebf-5d51-be28-128847eaf02a""],""supersedes_id"":null,""toolchain"":[""adverse-ledger admission and recorded QA replay""],""witness"":{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/ADVERSE_LEDGER.jsonl:LEBL-ID-ADV-0005"",""sha256"":""sha256:e134f610058c5628cbb4dc72a6b7a990bec9c6185453249aae7fb62ff9cbbab7""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:341a93cf-639d-59eb-9901-a0dba6264d15","lebl.ra.qa.adverse-ledger.lebl-id-adv-0029","source","[""urn:uuid:a2e4c4f6-f89c-57fa-86b6-6c0737f03429""]","pass","{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/ADVERSE_LEDGER.jsonl:LEBL-ID-ADV-0029"",""sha256"":""sha256:b0077a9c684a5bc597ac79cb866ebed610aca2d8c1f3fdfd5f38271918305dd7""}","[""adverse-ledger admission and recorded QA replay""]","2026-08-21T00:00:00Z","active","","","","","","","","","{""check_type"":""source"",""id"":""urn:uuid:341a93cf-639d-59eb-9901-a0dba6264d15"",""note"":""independent bounded derivative-opening audit confirmed the normalization and exact protected surfaces"",""record_type"":""qa_event"",""recorded_at"":""2026-08-21T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.adverse-ledger.lebl-id-adv-0029"",""status"":""active"",""subject_ids"":[""urn:uuid:a2e4c4f6-f89c-57fa-86b6-6c0737f03429""],""supersedes_id"":null,""toolchain"":[""adverse-ledger admission and recorded QA replay""],""witness"":{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/ADVERSE_LEDGER.jsonl:LEBL-ID-ADV-0029"",""sha256"":""sha256:b0077a9c684a5bc597ac79cb866ebed610aca2d8c1f3fdfd5f38271918305dd7""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:3596b098-129e-54b8-a744-dedebbe8678c","lebl.ra.qa.adverse-ledger.lebl-id-adv-0023","source","[""urn:uuid:2be2de0c-644f-5967-bb6f-58b6fcea7569""]","pass","{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/ADVERSE_LEDGER.jsonl:LEBL-ID-ADV-0023"",""sha256"":""sha256:4443bbfb75cfa017b80621241dc83697e492b9f4b68bedc657a696c03f3f6a78""}","[""adverse-ledger admission and recorded QA replay""]","2026-08-21T00:00:00Z","active","","","","","","","","","{""check_type"":""source"",""id"":""urn:uuid:3596b098-129e-54b8-a744-dedebbe8678c"",""note"":""independent bounded Lipschitz audit re-derived the argument, including empty and singleton domains, and confirmed exact structure"",""record_type"":""qa_event"",""recorded_at"":""2026-08-21T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.adverse-ledger.lebl-id-adv-0023"",""status"":""active"",""subject_ids"":[""urn:uuid:2be2de0c-644f-5967-bb6f-58b6fcea7569""],""supersedes_id"":null,""toolchain"":[""adverse-ledger admission and recorded QA replay""],""witness"":{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/ADVERSE_LEDGER.jsonl:LEBL-ID-ADV-0023"",""sha256"":""sha256:4443bbfb75cfa017b80621241dc83697e492b9f4b68bedc657a696c03f3f6a78""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:3b183be5-0f0b-5628-9fc3-53d5d6ae6803","lebl.ra.qa.adverse-ledger.lebl-id-adv-0017","source","[""urn:uuid:32056342-6788-5bc3-9c6b-2d68a22f08c1""]","partial","{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/ADVERSE_LEDGER.jsonl:LEBL-ID-ADV-0017"",""sha256"":""sha256:0be1021c5a3eafa3ac44d8f8794e628c54083bb83c3e0cfa9853f096b610b80c""}","[""adverse-ledger admission and recorded QA replay""]","2026-08-21T00:00:00Z","active","","","","","","","","","{""check_type"":""source"",""id"":""urn:uuid:3b183be5-0f0b-5628-9fc3-53d5d6ae6803"",""note"":""bounded discontinuity audit independently identified the domain contradiction; final replay must allow removal of exactly the two spurious interval tokens"",""record_type"":""qa_event"",""recorded_at"":""2026-08-21T00:00:00Z"",""result"":""partial"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.adverse-ledger.lebl-id-adv-0017"",""status"":""active"",""subject_ids"":[""urn:uuid:32056342-6788-5bc3-9c6b-2d68a22f08c1""],""supersedes_id"":null,""toolchain"":[""adverse-ledger admission and recorded QA replay""],""witness"":{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/ADVERSE_LEDGER.jsonl:LEBL-ID-ADV-0017"",""sha256"":""sha256:0be1021c5a3eafa3ac44d8f8794e628c54083bb83c3e0cfa9853f096b610b80c""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:3c881f48-8c7f-5e2f-b22d-65da9a59fa86","lebl.ra.qa.adverse-ledger.lebl-id-adv-0069","source","[""urn:uuid:d665b535-5e0c-542e-bb20-7a7eb4e3c204""]","pass","{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/ADVERSE_LEDGER.jsonl:LEBL-ID-ADV-0069"",""sha256"":""sha256:a5b8eef77d83932f783f5a8d7492353810ae2c182c47641a5231f792a62a6f9e""}","[""adverse-ledger admission and recorded QA replay""]","2026-08-21T00:00:00Z","active","","","","","","","","","{""check_type"":""source"",""id"":""urn:uuid:3c881f48-8c7f-5e2f-b22d-65da9a59fa86"",""note"":""independent full exercise audit identified the missing ordered-pair cases; the completed definition is a total symmetric distance function induced by the intended embedding into [-1,1]"",""record_type"":""qa_event"",""recorded_at"":""2026-08-21T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.adverse-ledger.lebl-id-adv-0069"",""status"":""active"",""subject_ids"":[""urn:uuid:d665b535-5e0c-542e-bb20-7a7eb4e3c204""],""supersedes_id"":null,""toolchain"":[""adverse-ledger admission and recorded QA replay""],""witness"":{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/ADVERSE_LEDGER.jsonl:LEBL-ID-ADV-0069"",""sha256"":""sha256:a5b8eef77d83932f783f5a8d7492353810ae2c182c47641a5231f792a62a6f9e""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:3d8bd3ac-42e4-5fc3-be50-e732c0284863","lebl.ra.qa.adverse-ledger.lebl-id-adv-0050","source","[""urn:uuid:90d834f9-e546-558e-ab4e-aa4cbf78c62c""]","pass","{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/ADVERSE_LEDGER.jsonl:LEBL-ID-ADV-0050"",""sha256"":""sha256:31e6a63e2ecd02cb4f42e7ffbdd03e68a75eb40edcbb3215d6659b4c664ce4aa""}","[""adverse-ledger admission and recorded QA replay""]","2026-08-21T00:00:00Z","active","","","","","","","","","{""check_type"":""source"",""id"":""urn:uuid:3d8bd3ac-42e4-5fc3-be50-e732c0284863"",""note"":""bounded continuous-functions integration audit confirmed the correction and exact remaining commands, environments, math, IDs, and line topology"",""record_type"":""qa_event"",""recorded_at"":""2026-08-21T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.adverse-ledger.lebl-id-adv-0050"",""status"":""active"",""subject_ids"":[""urn:uuid:90d834f9-e546-558e-ab4e-aa4cbf78c62c""],""supersedes_id"":null,""toolchain"":[""adverse-ledger admission and recorded QA replay""],""witness"":{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/ADVERSE_LEDGER.jsonl:LEBL-ID-ADV-0050"",""sha256"":""sha256:31e6a63e2ecd02cb4f42e7ffbdd03e68a75eb40edcbb3215d6659b4c664ce4aa""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
